id,city,street,house_number,entrance,zip,govmap_status,govmap_lat,govmap_lon,google_fwd_status,google_fwd_lat,google_fwd_lon,google_fwd_full,osm_fwd_status,osm_fwd_lat,osm_fwd_lon,osm_fwd_full,dist_govmap_google_m,dist_govmap_osm_m,dist_google_osm_m,google_rev_at_govmap_street,google_rev_at_govmap_house,google_rev_at_govmap_match,osm_rev_at_govmap_street,osm_rev_at_govmap_house,osm_rev_at_govmap_match,osm_rev_at_google_street,osm_rev_at_google_house,osm_rev_at_google_match,google_rev_at_osm_street,google_rev_at_osm_house,google_rev_at_osm_match,flags
001027-073567-00166-X,דימונה,ברקן,15,,,exact,31.079278,35.040451,OK,31.079251,35.040403,"Barkan St 15, Dimona, Israel",OK,31.079158,35.040286,"ברקן, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.5,20.6,15.2,ברקן,34,partial,ברקן,,partial,,,n/a,ברקן,13,partial,
001027-073567-00167-X,דימונה,ברקן,7,,,exact,31.079270,35.040070,OK,31.079261,35.040047,"Barkan St 7, Dimona, Israel",OK,31.079158,35.040286,"ברקן, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",2.4,24.1,25.5,ברקן,7,match,ברקן,,partial,,,n/a,ברקן,13,partial,
001027-073567-00168-X,דימונה,ברקן,2,,,exact,31.078983,35.039842,OK,31.078973,35.039754,"Barkan St 2, Dimona, Israel",OK,31.079158,35.040286,"ברקן, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.5,46.6,54.7,ברקן,4,partial,ברקן,,partial,,,n/a,ברקן,13,partial,
001027-073567-00169-X,דימונה,בשמת,13,,,exact,31.079274,35.043050,OK,31.079267,35.042973,"Bosmat St 13, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.4,12.9,15.0,בשמת,15,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00170-X,דימונה,בשמת,22,,,exact,31.078998,35.043494,OK,31.079014,35.043446,"Bosmat St 22, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.9,44.5,39.6,בשמת,24,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00171-X,דימונה,בשמת,16,,,exact,31.078959,35.043115,OK,31.079085,35.043151,"Bosmat St 16, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",14.4,22.6,11.4,הברוש,133,mismatch,בשמת,,partial,,,n/a,בשמת,16,match,google_rev_at_govmap_mismatch
001027-073567-00172-X,דימונה,בשמת,8,,,exact,31.078955,35.042730,OK,31.078976,35.042683,"Bosmat St 8, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.1,39.3,41.9,הברוש,131,mismatch,בשמת,,partial,,,n/a,בשמת,16,partial,google_rev_at_govmap_mismatch
001027-073567-00173-X,דימונה,בשמת,7,,,exact,31.079239,35.042718,OK,31.079272,35.042664,"Bosmat St 7, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.3,34.5,40.5,בשמת,7,match,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00174-X,דימונה,בשמת,17,,,exact,31.079274,35.043317,OK,31.079263,35.043198,"Bosmat St 17, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",11.4,27.0,17.0,בשמת,19,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00175-X,דימונה,בשמת,4,,,exact,31.078980,35.042541,OK,31.078985,35.042487,"Bosmat St 4, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.1,54.0,58.6,הברוש,130,mismatch,בשמת,,partial,,,n/a,בשמת,16,partial,google_rev_at_govmap_mismatch
001027-073567-00176-X,דימונה,בשמת,26,,,exact,31.079001,35.043667,OK,31.078974,35.043610,"Bosmat St 26, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.2,59.8,55.7,בשמת,28,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00177-X,דימונה,בשמת,18,,,exact,31.079018,35.043313,OK,31.078982,35.043209,"Bosmat St 18, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.7,28.2,23.8,בשמת,20,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00178-X,דימונה,בשמת,6,,,exact,31.078968,35.042651,OK,31.078978,35.042597,"Bosmat St 6, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.3,45.0,49.1,בשמת,8,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00179-X,דימונה,בשמת,5,,,exact,31.079271,35.042684,OK,31.079281,35.042584,"Bosmat St 5, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.6,38.6,48.0,בשמת,7,partial,בשמת,,partial,,,n/a,בשמת,16,partial,
001027-073567-00180-X,דימונה,בשמת,21,,,exact,31.079278,35.043502,OK,31.079251,35.043402,"Bosmat St 21, Dimona, Israel",OK,31.079159,35.043067,"בשמת, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.0,43.6,33.6,הברוש,144,mismatch,בשמת,,partial,,,n/a,בשמת,16,partial,google_rev_at_govmap_mismatch
001027-073567-00181-X,דימונה,בת חן,2,,,exact,31.075634,35.032174,OK,31.075586,35.032073,"Bat Khen St 2, Dimona, Israel",OK,31.075768,35.033082,"בת חן, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",11.0,88.0,98.4,בת חן,2,match,אמנון ותמר,,mismatch,,,n/a,בת חן,10,partial,osm_rev_at_govmap_mismatch
001027-073567-00182-X,דימונה,בת חן,14,,,exact,31.075610,35.033667,OK,31.075585,35.033575,"Bat Khen St 14, Dimona, Israel",OK,31.075768,35.033082,"בת חן, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.2,58.5,51.2,בת חן,14,match,בת חן,,partial,,,n/a,בת חן,10,partial,
001027-073567-00183-X,דימונה,בת חן,15,,,exact,31.075886,35.033624,OK,31.075809,35.033644,"Bat Khen St 15, Dimona, Israel",OK,31.075768,35.033082,"בת חן, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.7,53.4,53.8,בת חן,15,match,בת חן,,partial,,,n/a,בת חן,10,partial,
001027-073567-00184-X,דימונה,בת חן,7,,,exact,31.075874,35.032646,OK,31.075818,35.032636,"Bat Khen St 7, Dimona, Israel",OK,31.075768,35.033082,"בת חן, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.2,43.2,42.9,בת חן,7,match,בת חן,,partial,,,n/a,בת חן,10,partial,
001027-073567-00185-X,דימונה,גדולי התורה,20,,,exact,31.075621,35.037038,OK,31.075579,35.035637,"Gdolei Yisra'el St, Dimona, Israel",ZERO_RESULTS,,,,133.8,,,מרחבים,1320,mismatch,הרב טייב,1320,mismatch,,,n/a,,,n/a,osm_fwd_ZERO_RESULTS;google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00186-X,דימונה,גדולי התורה,14,,,exact,31.075589,35.036574,OK,31.075579,35.035637,"Gdolei Yisra'el St, Dimona, Israel",ZERO_RESULTS,,,,89.5,,,מרחבים,16,mismatch,הרב טייב,,mismatch,,,n/a,,,n/a,osm_fwd_ZERO_RESULTS;google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00187-X,דימונה,גדולי התורה,7,,,exact,31.075669,35.035311,OK,31.075579,35.035637,"Gdolei Yisra'el St, Dimona, Israel",ZERO_RESULTS,,,,32.7,,,מרחבים,1307,mismatch,מרחבים,,mismatch,,,n/a,,,n/a,osm_fwd_ZERO_RESULTS;google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00188-X,דימונה,גדולי התורה,1308,,,exact,31.075652,35.036199,OK,31.075579,35.035637,"Gdolei Yisra'el St, Dimona, Israel",ZERO_RESULTS,,,,54.2,,,מרחבים,16,mismatch,הרב טייב,,mismatch,,,n/a,,,n/a,osm_fwd_ZERO_RESULTS;google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00189-X,דימונה,גולדה מאיר,3,,,exact,31.070909,35.030742,OK,31.073576,35.031781,"Sderot Golda Me'ir 3, Dimona, Israel",OK,31.073353,35.031739,"שדרות גולדה מאיר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",311.9,287.2,25.1,עליית הנוער,1003,mismatch,צביה לובטקין,1001,mismatch,,,n/a,שדרות גולדה מאיר,1034,partial,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00190-X,דימונה,גולדה מאיר,5,,,exact,31.071019,35.031537,OK,31.073576,35.031781,"Sderot Golda Me'ir 5, Dimona, Israel",OK,31.073353,35.031739,"שדרות גולדה מאיר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",284.5,259.5,25.1,רחבת צביה לובטקין,1005,mismatch,שדרות גולדה מאיר,,partial,,,n/a,שדרות גולדה מאיר,1034,partial,google_rev_at_govmap_mismatch
001027-073567-00191-X,דימונה,גולדה מאיר,1034,,,exact,31.073668,35.031439,OK,31.072983,35.031358,"Sderot Golda Me'ir 1034, Dimona, Israel",OK,31.073353,35.031739,"שדרות גולדה מאיר, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",76.3,45.2,54.8,שדרות גולדה מאיר,34,partial,ההגנה,,mismatch,,,n/a,שדרות גולדה מאיר,1034,match,osm_rev_at_govmap_mismatch
001027-073567-00192-X,דימונה,גולדה מאיר,2,,,exact,31.070453,35.031132,OK,31.073576,35.031781,"Sderot Golda Me'ir 2, Dimona, Israel",OK,31.079499,35.031156,"שדרות גולדה מאיר, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",351.8,1002.9,659.4,שדרות גולדה מאיר,1002,partial,צביה לובטקין,1001,mismatch,,,n/a,,,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00193-X,דימונה,גולדה מאיר,4,,,exact,31.070646,35.031594,OK,31.073576,35.031781,"Sderot Golda Me'ir 4, Dimona, Israel",OK,31.079499,35.031156,"שדרות גולדה מאיר, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",325.4,982.5,659.4,שדרות גולדה מאיר,1004,partial,צביה לובטקין,1001,mismatch,,,n/a,,,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00194-X,דימונה,גמלא,68,,,exact,31.056744,35.039401,OK,31.056692,35.039066,"Gamla St 68, Dimona, Israel",OK,31.057241,35.039582,"גמלא, ממשית, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.5,57.8,78.3,שיבטה,193,mismatch,תל חמה,,mismatch,,,n/a,,,mismatch,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00195-X,דימונה,גמלא,16,,,exact,31.057086,35.034802,OK,31.057067,35.034728,"Gamla St 16, Dimona, Israel",OK,31.056617,35.036625,"גמלא, ממשית, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.4,181.6,187.9,גמלא,16,match,גמלא,,partial,,,n/a,קיסריה,2,mismatch,google_rev_at_osm_mismatch
001027-073567-00196-X,דימונה,גמלא,30,,,exact,31.056729,35.036143,OK,31.056781,35.035821,"Gamla St 30, Dimona, Israel",OK,31.058564,35.034384,"גמלא, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",31.2,263.8,240.6,גמלא,36,partial,גמלא,,partial,,,n/a,,,mismatch,google_rev_at_osm_mismatch
001027-073567-00197-X,דימונה,גמלא,54,,,exact,31.056122,35.038944,OK,31.056199,35.038906,"Gamla St 54, Dimona, Israel",OK,31.058564,35.034384,"גמלא, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.2,512.6,505.0,גמלא,54,match,גמלא,,partial,,,n/a,,,mismatch,google_rev_at_osm_mismatch
001027-073567-00198-X,דימונה,דבורה הנביאה,6,,,exact,31.077744,35.035552,OK,31.077704,35.035494,"Dvora ha-Nevi'a St 6, Dimona, Israel",OK,31.077838,35.035309,"דבורה הנביאה, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.1,25.3,23.0,דבורה הנביאה,6,match,דבורה הנביאה,,partial,,,n/a,דבורה הנביאה,4,partial,
001027-073567-00199-X,דימונה,דבורה הנביאה,20,,,exact,31.077701,35.036645,OK,31.077702,35.036589,"Dvora ha-Nevi'a St 20, Dimona, Israel",OK,31.077838,35.035309,"דבורה הנביאה, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.4,128.4,123.0,דבורה הנביאה,20,match,ירמיה,,mismatch,,,n/a,דבורה הנביאה,4,partial,osm_rev_at_govmap_mismatch
001027-073567-00200-X,דימונה,דבורה הנביאה,18,,,exact,31.077754,35.036449,OK,31.077692,35.036414,"Dvora ha-Nevi'a St 18, Dimona, Israel",OK,31.077838,35.035309,"דבורה הנביאה, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.6,109.1,106.6,דבורה הנביאה,18,match,דבורה הנביאה,,partial,,,n/a,דבורה הנביאה,4,partial,
001027-073567-00201-X,דימונה,דבורה הנביאה,1,,,exact,31.078000,35.035177,OK,31.078010,35.035150,"Dvora ha-Nevi'a St 1, Dimona, Israel",OK,31.077838,35.035309,"דבורה הנביאה, נאות הללי, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",2.8,22.0,24.4,חגי,5,mismatch,דבורה הנביאה,,partial,,,n/a,דבורה הנביאה,4,partial,google_rev_at_govmap_mismatch
001027-073567-00202-X,דימונה,דוגית,31,,,exact,31.069577,35.038975,OK,31.069616,35.038843,"Dugit St 31, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",13.4,117.7,131.1,דוגית,31,match,בר לב,,mismatch,,,n/a,דוגית,22,partial,osm_rev_at_govmap_mismatch
001027-073567-00203-X,דימונה,דוגית,10,,,exact,31.069058,35.041293,OK,31.069227,35.041139,"Dugit St 10, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",23.8,113.1,97.9,דוגית,8,partial,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00204-X,דימונה,דוגית,37,,,exact,31.069934,35.038967,OK,31.069894,35.038735,"Dugit St 37, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",22.6,138.4,154.2,דוגית,41,partial,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00205-X,דימונה,דוגית,6,,,exact,31.068849,35.041543,OK,31.068852,35.041499,"Dugit St 6, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.2,140.9,136.7,דוגית,6,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00206-X,דימונה,דוגית,43,,,exact,31.070125,35.039092,OK,31.070130,35.038950,"Dugit St 43, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",13.5,144.0,153.9,דוגית,43,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00207-X,דימונה,דוגית,17,,,exact,31.069068,35.039917,OK,31.068779,35.039798,"Dugit St 17, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",34.0,22.1,53.0,דוגית,15,partial,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00208-X,דימונה,דוגית,29,,,exact,31.069346,35.039147,OK,31.069423,35.038961,"Dugit St 29, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",19.7,94.4,113.7,דוגית,23,partial,בר לב,,mismatch,,,n/a,דוגית,22,partial,osm_rev_at_govmap_mismatch
001027-073567-00209-X,דימונה,דוגית,21,,,exact,31.068766,35.039674,OK,31.068970,35.039420,"Dugit St 21, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",33.2,61.6,70.0,דוגית,19,partial,,,mismatch,,,n/a,דוגית,22,partial,osm_rev_at_govmap_mismatch
001027-073567-00210-X,דימונה,דוגית,41,,,exact,31.069969,35.039133,OK,31.069958,35.038969,"Dugit St 41, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",15.7,129.0,139.9,דוגית,41,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00211-X,דימונה,דוגית,25,,,exact,31.069195,35.039657,OK,31.069163,35.039583,"Dugit St 25, Dimona, Israel",OK,31.070502,35.039129,"דוגית, הגבעה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.9,153.4,154.7,דוגית,25,match,דוגית,,partial,,,n/a,דוגית,47,partial,
001027-073567-00212-X,דימונה,דוגית,15,,,exact,31.068935,35.040128,OK,31.069028,35.039857,"Dugit St 15, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",27.9,26.2,29.3,דוגית,13,partial,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00213-X,דימונה,דוגית,33,,,exact,31.069566,35.039343,OK,31.069531,35.039199,"Dugit St 33, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",14.3,85.7,96.1,דוגית,33,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00214-X,דימונה,דוגית,20,,,exact,31.069298,35.040287,OK,31.069277,35.040335,"Dugit St 20, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.1,21.6,24.0,דוגית,20,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00215-X,דימונה,דוגית,47,,,exact,31.070463,35.038833,OK,31.070447,35.038727,"Dugit St 47, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.3,188.4,193.8,דוגית,47,match,גדיד,,mismatch,,,n/a,דוגית,22,partial,osm_rev_at_govmap_mismatch
001027-073567-00216-X,דימונה,דוגית,35,,,exact,31.069693,35.039237,OK,31.069689,35.039081,"Dugit St 35, Dimona, Israel",OK,31.070502,35.039129,"דוגית, הגבעה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",14.9,90.3,90.3,דוגית,35,match,דוגית,,partial,,,n/a,דוגית,47,partial,
001027-073567-00217-X,דימונה,דוגית,8,,,exact,31.068939,35.041423,OK,31.068967,35.041387,"Dugit St 8, Dimona, Israel",OK,31.069171,35.040115,"דוגית, קהילת העבריים, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.7,127.5,123.5,דוגית,8,match,דוגית,,partial,,,n/a,דוגית,22,partial,
001027-073567-00218-X,דימונה,דוד אלעזר,6,,,exact,31.073621,35.039360,OK,31.073629,35.039290,"David Elazar St 6, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.8,32.7,37.4,דוד אלעזר,163,partial,דוד אלעזר,,partial,,,n/a,דוד אלעזר,172,partial,
001027-073567-00219-X,דימונה,דוד אלעזר,2,,,exact,31.073630,35.038965,OK,31.073622,35.038872,"David Elazar St 2, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.9,65.3,74.1,דוד אלעזר,160,partial,אברהם עופר,,mismatch,,,n/a,דוד אלעזר,172,partial,osm_rev_at_govmap_mismatch
001027-073567-00220-X,דימונה,דוד אלעזר,1,,,exact,31.073877,35.038935,OK,31.073873,35.038978,"David Elazar St 1, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.1,65.1,61.0,דוד אלעזר,1,match,דוד אלעזר,,partial,,,n/a,דוד אלעזר,172,partial,
001027-073567-00221-X,דימונה,דוד אלעזר,11,,,exact,31.073986,35.039824,OK,31.073811,35.039734,"David Elazar St 11, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",21.2,27.3,11.5,דוד אלעזר,173,partial,דוד אלעזר,,partial,,,n/a,דוד אלעזר,172,partial,
001027-073567-00222-X,דימונה,דוד אלעזר,4,,,exact,31.073643,35.039270,OK,31.073638,35.039105,"David Elazar St 4, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",15.8,38.1,52.5,דוד אלעזר,6,partial,דוד אלעזר,,partial,,,n/a,דוד אלעזר,172,partial,
001027-073567-00223-X,דימונה,דוד אלעזר,166,,,exact,31.073672,35.040291,OK,31.073682,35.040262,"David Elazar St 166, Dimona, Israel",OK,31.073819,35.039614,"דוד אלעזר, חכמי ישראל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.0,66.7,63.7,דוד אלעזר,166,match,דוד אלעזר,,partial,,,n/a,דוד אלעזר,172,partial,
001027-073567-00224-X,דימונה,דוכיפת,12,,,exact,31.073961,35.036006,OK,31.073975,35.035949,"Mish'ol Duhifat 12, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.7,36.5,33.6,משעול דוכיפת,12,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00225-X,דימונה,דוכיפת,1,,,exact,31.074601,35.035867,OK,31.074597,35.035788,"Mish'ol Duhifat 1, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.6,36.4,37.0,מרחבים,185,mismatch,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,google_rev_at_govmap_mismatch
001027-073567-00226-X,דימונה,דוכיפת,10,,,exact,31.074093,35.035921,OK,31.074108,35.035822,"Mish'ol Duhifat 10, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.6,20.3,19.2,משעול דוכיפת,10,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00227-X,דימונה,דוכיפת,127,,,exact,31.073671,35.036431,OK,31.074242,35.036185,"Mish'ol Duhifat 127, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",67.6,84.9,29.0,דרך השלום,907,mismatch,נטעים,,mismatch,,,n/a,משעול דוכיפת,3,partial,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00228-X,דימונה,דוכיפת,7,,,exact,31.074074,35.036126,OK,31.074069,35.036139,"Mish'ol Duhifat 7, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",1.4,32.0,33.3,משעול דוכיפת,7,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00229-X,דימונה,דוכיפת,3,,,exact,31.074374,35.035925,OK,31.074370,35.035884,"Mish'ol Duhifat 3, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.9,11.9,10.8,משעול דוכיפת,3,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00230-X,דימונה,דוכיפת,9,,,exact,31.073923,35.036238,OK,31.073908,35.036241,"Mish'ol Duhifat 9, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",1.7,51.5,53.0,משעול דוכיפת,9,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00231-X,דימונה,דוכיפת,5,,,exact,31.074224,35.036056,OK,31.074216,35.036018,"Mish'ol Duhifat 5, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.7,17.4,14.4,משעול דוכיפת,5,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00232-X,דימונה,דוכיפת,8,,,exact,31.074275,35.035790,OK,31.074303,35.035745,"Mish'ol Duhifat 8, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.2,8.9,13.6,משעול דוכיפת,8,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
001027-073567-00233-X,דימונה,דוכיפת,2,,,exact,31.074505,35.035497,OK,31.074548,35.035533,"Mish'ol Duhifat 2, Dimona, Israel",OK,31.074273,35.035883,"דוכיפת, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.9,44.9,45.2,משעול דוכיפת,2,partial,דוכיפת,,partial,,,n/a,משעול דוכיפת,3,partial,
